url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/351030/Pixel_Puzzles_Ultimate/?snr=1_7_7_230_150_73,DL Softworks,Casual,Mixed,To,"9 Sep, 2016",,Pixel Puzzles Ultimate,http://store.steampowered.com/app/351030/Pixel_Puzzles_Ultimate/?snr=1_7_7_230_150_73,{}
http://store.steampowered.com/app/348580/agecheck?snr=1_7_7_230_150_76,Andrii Vintsevych,Action,,10.49,Unknown,,Sector Zero,http://store.steampowered.com/app/348580/Sector_Zero/,{}
http://store.steampowered.com/app/686740/HYAKKI_CASTLE/?snr=1_7_7_230_150_73,Asakusa Studios,Action,Mixed,82.00,"14 Nov, 2017",,HYAKKI CASTLE,http://store.steampowered.com/app/686740/HYAKKI_CASTLE/?snr=1_7_7_230_150_73,{}
http://store.steampowered.com/app/714340/agecheck?snr=1_7_7_230_150_76,Edvardas Šneideris Lukas Litinskas,Adventure,,49.50,"22 Dec, 2017",,Follow My Footsteps,http://store.steampowered.com/app/714340/Follow_My_Footsteps/,{}
http://store.steampowered.com/app/362410/Adams_Venture_Chronicles/?snr=1_7_7_230_150_73,Vertigo Games,Adventure,Mixed,20.69,"3 Aug, 2015",,Adam's Venture Chronicles,http://store.steampowered.com/app/362410/Adams_Venture_Chronicles/?snr=1_7_7_230_150_73,{}
http://store.steampowered.com/app/718470/Rockland_VR/?snr=1_7_7_230_150_76,VactoR,Casual,,None,Dec 2017,,Rockland VR,http://store.steampowered.com/app/718470/Rockland_VR/?snr=1_7_7_230_150_76,{}
http://store.steampowered.com/app/654570/History2048__3D_puzzle_number_game/?snr=1_7_7_230_150_76,purplElephant,Casual,Mixed,4.29,"16 Jun, 2017",,History2048 - 3D puzzle number game,http://store.steampowered.com/app/654570/History2048__3D_puzzle_number_game/?snr=1_7_7_230_150_76,{}
http://store.steampowered.com/app/655120/Space_Hero_Line/?snr=1_7_7_230_150_76,Oriplay,Casual,7 user reviews,2.19,"24 Aug, 2017",,Space Hero Line,http://store.steampowered.com/app/655120/Space_Hero_Line/?snr=1_7_7_230_150_76,{}
http://store.steampowered.com/app/667270/agecheck?snr=1_7_7_230_150_76,Yai Gameworks,Adventure,,2.19,2018,,Close Your Eyes: Intermission,http://store.steampowered.com/app/667270/Close_Your_Eyes_Intermission/,{}
http://store.steampowered.com/app/699700/agecheck?snr=1_7_7_230_150_77,NEKCOM Entertainment,Adventure,,2.99,"11 Jan, 2018",,DYING：Reborn,http://store.steampowered.com/app/699700/DYINGReborn/,{}
http://store.steampowered.com/app/521890/Hello_Neighbor/?snr=1_7_7_230_150_76,Dynamic Pixels,Adventure,,57.99,December 8,,Hello Neighbor,http://store.steampowered.com/app/521890/Hello_Neighbor/?snr=1_7_7_230_150_76,{}
http://store.steampowered.com/app/334410/JUMP/?snr=1_7_7_230_150_73,Endeavor One Inc.,Action,Mixed,19.99,"30 Jul, 2015",,JUMP,http://store.steampowered.com/app/334410/JUMP/?snr=1_7_7_230_150_73,{}
http://store.steampowered.com/app/574560/Dude_Stop/?snr=1_7_7_230_150_77,Team HalfBeard,Adventure,,None,Coming soon,,"Dude, Stop",http://store.steampowered.com/app/574560/Dude_Stop/?snr=1_7_7_230_150_77,{}
http://store.steampowered.com/app/606280/agecheck?snr=1_7_7_230_150_77,Gunfire Games,Action,,34.99,2018,,Darksiders III,http://store.steampowered.com/app/606280/Darksiders_III/,{}
http://store.steampowered.com/app/740090/Lost_Grimoires_3_The_Forgotten_Well/?snr=1_7_7_230_150_77,World-Loom,Adventure,,None,"14 Dec, 2017",,Lost Grimoires 3: The Forgotten Well,http://store.steampowered.com/app/740090/Lost_Grimoires_3_The_Forgotten_Well/?snr=1_7_7_230_150_77,{}
http://store.steampowered.com/app/435410/Fractal_Space/?snr=1_7_7_230_150_77,Haze Games,Action,,None,,,Fractal Space,http://store.steampowered.com/app/435410/Fractal_Space/?snr=1_7_7_230_150_77,{}
http://store.steampowered.com/app/546040/Ancient_Code_VR_The_Fantasy_Egypt_Journey/?snr=1_7_7_230_150_77,Edougame,Action,,None,"1 Jul, 2017",,Ancient Code VR( The Fantasy Egypt Journey),http://store.steampowered.com/app/546040/Ancient_Code_VR_The_Fantasy_Egypt_Journey/?snr=1_7_7_230_150_77,{}
http://store.steampowered.com/app/757330/qop_2/?snr=1_7_7_230_150_78,Quiet River,Casual,,None,"12 Dec, 2017",,qop 2,http://store.steampowered.com/app/757330/qop_2/?snr=1_7_7_230_150_78,{}
http://store.steampowered.com/app/355740/Never_Alone_Foxtales/?snr=1_7_7_230_150_78,Upper One Games E-Line Media,Action,Very Positive,7.99,"28 Jul, 2015",,Never Alone: Foxtales,http://store.steampowered.com/app/355740/Never_Alone_Foxtales/?snr=1_7_7_230_150_78,{}
http://store.steampowered.com/app/400200/The_Mystery_of_a_Lost_Planet/?snr=1_7_7_230_150_73,AlikArt Studio,Adventure,Mixed,10.49,"17 Dec, 2015",,The Mystery of a Lost Planet,http://store.steampowered.com/app/400200/The_Mystery_of_a_Lost_Planet/?snr=1_7_7_230_150_73,{}
http://store.steampowered.com/app/358470/The_Talos_Principle_Road_To_Gehenna/?snr=1_7_7_230_150_78,Croteam,Action,Very Positive,27.99,"23 Jul, 2015",82,The Talos Principle: Road To Gehenna,http://store.steampowered.com/app/358470/The_Talos_Principle_Road_To_Gehenna/?snr=1_7_7_230_150_78,{}
http://store.steampowered.com/app/734920/MEANDERS/?snr=1_7_7_230_150_78,ATOMIC BREATH,Adventure,,None,Sparkling Soon,,MEANDERS,http://store.steampowered.com/app/734920/MEANDERS/?snr=1_7_7_230_150_78,{}
