url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/437080/Space_Rift__Episode_1/?snr=1_7_7_230_150_455,Vibrant Core,Action,Mostly Positive,36.99,"2 Aug, 2016",,Space Rift - Episode 1,http://store.steampowered.com/app/437080/Space_Rift__Episode_1/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/442010/DARK_SOULS_III__Season_Pass/?snr=1_7_7_230_150_455,"FromSoftware, Inc.",Action,Mixed,99.90,Jun 2016,,DARK SOULS™ III - Season Pass,http://store.steampowered.com/app/442010/DARK_SOULS_III__Season_Pass/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/515000/PANIC_at_Multiverse_High/?snr=1_7_7_230_150_456,DoubleBear Productions,Adventure,5 user reviews,10.49,"17 Aug, 2016",,PANIC at Multiverse High!,http://store.steampowered.com/app/515000/PANIC_at_Multiverse_High/?snr=1_7_7_230_150_456,{}
http://store.steampowered.com/app/454250/The_Eyes_of_Ara/?snr=1_7_7_230_150_453,100 Stones Interactive,Adventure,Very Positive,27.99,"19 Jul, 2016",,The Eyes of Ara,http://store.steampowered.com/app/454250/The_Eyes_of_Ara/?snr=1_7_7_230_150_453,{}
http://store.steampowered.com/app/585080/Hunting_Simulator/?snr=1_7_7_230_150_453,Neopica,Adventure,Mostly Negative,119.99,"9 Jun, 2017",,Hunting Simulator,http://store.steampowered.com/app/585080/Hunting_Simulator/?snr=1_7_7_230_150_453,{}
http://store.steampowered.com/app/718590/Dark_Devotion/?snr=1_7_7_230_150_453,Hibernian Workshop,Action,,None,"30 Aug, 2018",,Dark Devotion,http://store.steampowered.com/app/718590/Dark_Devotion/?snr=1_7_7_230_150_453,{}
http://store.steampowered.com/app/528720/Shu/?snr=1_7_7_230_150_453,Coatsink Secret Lunch,Action,Positive,23.99,"4 Oct, 2016",85,Shu,http://store.steampowered.com/app/528720/Shu/?snr=1_7_7_230_150_453,{}
http://store.steampowered.com/app/681000/NEVRDEAD/?snr=1_7_7_230_150_453,CJWorks,Action,2 user reviews,4.29,"21 Aug, 2017",,NEVRDEAD,http://store.steampowered.com/app/681000/NEVRDEAD/?snr=1_7_7_230_150_453,{}
http://store.steampowered.com/app/681000/NEVRDEAD/?snr=1_7_7_230_150_454,CJWorks,Action,2 user reviews,4.29,"21 Aug, 2017",,NEVRDEAD,http://store.steampowered.com/app/681000/NEVRDEAD/?snr=1_7_7_230_150_454,{}
http://store.steampowered.com/app/252470/Space_Pirates_And_Zombies_2/?snr=1_7_7_230_150_454,MinMax Games Ltd.,Action,Very Positive,36.99,"7 Nov, 2017",,Space Pirates And Zombies 2,http://store.steampowered.com/app/252470/Space_Pirates_And_Zombies_2/?snr=1_7_7_230_150_454,{}
http://store.steampowered.com/app/528630/A_Blind_Legend__Original_Soundtrack/?snr=1_7_7_230_150_454,Dowino,Action,,10.99,"15 Sep, 2016",,A Blind Legend - Original Soundtrack,http://store.steampowered.com/app/528630/A_Blind_Legend__Original_Soundtrack/?snr=1_7_7_230_150_454,{}
http://store.steampowered.com/app/633950/Fall_of_Light/?snr=1_7_7_230_150_454,RuneHeads,Action,Mostly Positive,27.99,"28 Sep, 2017",,Fall of Light,http://store.steampowered.com/app/633950/Fall_of_Light/?snr=1_7_7_230_150_454,{}
http://store.steampowered.com/app/204360/Castle_Crashers/?snr=1_7_7_230_150_458,The Behemoth,Action,Overwhelmingly Positive,24.99,"26 Sep, 2012",,Castle Crashers®,http://store.steampowered.com/app/204360/Castle_Crashers/?snr=1_7_7_230_150_458,{}
http://store.steampowered.com/app/496400/Renoir/?snr=1_7_7_230_150_453,Black Wing Foundation,Adventure,Mixed,19.99,"16 Nov, 2016",,Renoir,http://store.steampowered.com/app/496400/Renoir/?snr=1_7_7_230_150_453,{}
http://store.steampowered.com/app/329910/agecheck?snr=1_7_7_230_150_457,DONTNOD ENTERTAINMENT Feral Interactive (Mac) Feral Interactive (Linux),Action,1 user reviews,36.99,,,Life is Strange - Episode 3,http://store.steampowered.com/app/329910/Life_is_Strange__Episode_3/,{}
http://store.steampowered.com/app/512300/Unbox_Newbies_Adventure/?snr=1_7_7_230_150_453,Prospect Games,Action,Very Positive,36.99,"5 Sep, 2016",,Unbox: Newbie's Adventure,http://store.steampowered.com/app/512300/Unbox_Newbies_Adventure/?snr=1_7_7_230_150_453,{}
http://store.steampowered.com/app/380810/Herald_An_Interactive_Period_Drama__Book_I__II/?snr=1_7_7_230_150_456,Wispfire,Adventure,Positive,19.99,"22 Feb, 2017",77,Herald: An Interactive Period Drama - Book I & II,http://store.steampowered.com/app/380810/Herald_An_Interactive_Period_Drama__Book_I__II/?snr=1_7_7_230_150_456,{}
http://store.steampowered.com/app/529010/agecheck?snr=1_7_7_230_150_456,Dharker Studio,Adventure,4 user reviews,2.19,"19 Oct, 2016",,Negligee - Wallpapers,http://store.steampowered.com/app/529010/Negligee__Wallpapers/,{}
http://store.steampowered.com/app/529630/The_Rabbit_Hole/?snr=1_7_7_230_150_456,VRMonkey,Adventure,Mostly Positive,8.39,"26 May, 2017",,The Rabbit Hole,http://store.steampowered.com/app/529630/The_Rabbit_Hole/?snr=1_7_7_230_150_456,{}
http://store.steampowered.com/app/730390/Raji_An_Ancient_Epic/?snr=1_7_7_230_150_454,Nodding Heads Games,Action,,None,"1 May, 2019",,Raji: An Ancient Epic,http://store.steampowered.com/app/730390/Raji_An_Ancient_Epic/?snr=1_7_7_230_150_454,{}
http://store.steampowered.com/app/329880/agecheck?snr=1_7_7_230_150_456,DONTNOD ENTERTAINMENT Feral Interactive (Mac) Feral Interactive (Linux),Action,1 user reviews,36.99,,,Life is Strange - Episode 2,http://store.steampowered.com/app/329880/Life_is_Strange__Episode_2/,{}
http://store.steampowered.com/app/252470/Space_Pirates_And_Zombies_2/?snr=1_7_7_230_150_455,MinMax Games Ltd.,Action,Very Positive,36.99,"7 Nov, 2017",,Space Pirates And Zombies 2,http://store.steampowered.com/app/252470/Space_Pirates_And_Zombies_2/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/756953/Jamilah_Force_Grey_Pack/?snr=1_7_7_230_150_455,Codename Entertainment Inc.,Action,,20.69,"17 Nov, 2017",,Jamilah Force Grey Pack,http://store.steampowered.com/app/756953/Jamilah_Force_Grey_Pack/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/528630/A_Blind_Legend__Original_Soundtrack/?snr=1_7_7_230_150_455,Dowino,Action,,10.99,"15 Sep, 2016",,A Blind Legend - Original Soundtrack,http://store.steampowered.com/app/528630/A_Blind_Legend__Original_Soundtrack/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/2028103/Assassins_Creed_III_Season_Pass/?snr=1_7_7_230_150_455,Ubisoft Montreal,Action,1 user reviews,59.99,"20 Nov, 2012",,Assassin’s Creed® III Season Pass,http://store.steampowered.com/app/2028103/Assassins_Creed_III_Season_Pass/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/473530/Slimesan/?snr=1_7_7_230_150_454,Fabraz,Action,Positive,23.99,"7 Apr, 2017",78,Slime-san,http://store.steampowered.com/app/473530/Slimesan/?snr=1_7_7_230_150_454,{}
http://store.steampowered.com/app/529470/Pankapu__Official_Soundtrack/?snr=1_7_7_230_150_455,Too Kind Studio,Action,,7.99,"21 Sep, 2016",,Pankapu - Official Soundtrack,http://store.steampowered.com/app/529470/Pankapu__Official_Soundtrack/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/494630/Tom_Clancys_The_Division__Underground/?snr=1_7_7_230_150_455,Massive Entertainment,Action,Mixed,14.99,"28 Jun, 2016",,Tom Clancy's The Division™ - Underground,http://store.steampowered.com/app/494630/Tom_Clancys_The_Division__Underground/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/242550/Rayman_Legends/?snr=1_7_7_230_150_454,,Action,Very Positive,59.99,"3 Sep, 2013",89,Rayman® Legends,http://store.steampowered.com/app/242550/Rayman_Legends/?snr=1_7_7_230_150_454,{}
http://store.steampowered.com/app/461100/agecheck?snr=1_7_7_230_150_455,The Shady Gentlemen,Adventure,,49.99,2017,,SteamDolls VR,http://store.steampowered.com/app/461100/SteamDolls_VR/,{}
http://store.steampowered.com/app/731320/Speebot/?snr=1_7_7_230_150_454,keyreal,Adventure,Positive,28.99,"13 Oct, 2017",,Speebot,http://store.steampowered.com/app/731320/Speebot/?snr=1_7_7_230_150_454,{}
http://store.steampowered.com/app/475180/Elite_Dangerous_Commander_Pack/?snr=1_7_7_230_150_455,Frontier Developments,Action,Mostly Negative,43.00,"19 May, 2016",,Elite Dangerous: Commander Pack,http://store.steampowered.com/app/475180/Elite_Dangerous_Commander_Pack/?snr=1_7_7_230_150_455,{}
http://store.steampowered.com/app/493540/Figment/?snr=1_7_7_230_150_455,Bedtime Digital Games,Action,Very Positive,36.99,"22 Sep, 2017",77,Figment,http://store.steampowered.com/app/493540/Figment/?snr=1_7_7_230_150_455,{}
