url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/237810/Shadowrun_Returns_Deluxe_DLC/?snr=1_7_7_230_150_278,Harebrained Schemes,Adventure,,19.99,,,Shadowrun Returns Deluxe DLC,http://store.steampowered.com/app/237810/Shadowrun_Returns_Deluxe_DLC/?snr=1_7_7_230_150_278,{}
http://store.steampowered.com/app/270744/Realm_of_the_Mad_God_Agent_Skin_for_the_Assassin/?snr=1_7_7_230_150_278,Wild Shadow Studios,Action,,None,,,Realm of the Mad God: Agent Skin for the Assassin,http://store.steampowered.com/app/270744/Realm_of_the_Mad_God_Agent_Skin_for_the_Assassin/?snr=1_7_7_230_150_278,{}
http://store.steampowered.com/app/270743/Realm_of_the_Mad_God_Brigand_Skin_for_the_Rogue/?snr=1_7_7_230_150_278,Wild Shadow Studios,Action,,None,,,Realm of the Mad God: Brigand Skin for the Rogue,http://store.steampowered.com/app/270743/Realm_of_the_Mad_God_Brigand_Skin_for_the_Rogue/?snr=1_7_7_230_150_278,{}
http://store.steampowered.com/app/270742/Realm_of_the_Mad_God_Slime_Knight_Skin/?snr=1_7_7_230_150_278,Wild Shadow Studios,Action,,None,,,Realm of the Mad God: Slime Knight Skin,http://store.steampowered.com/app/270742/Realm_of_the_Mad_God_Slime_Knight_Skin/?snr=1_7_7_230_150_278,{}
http://store.steampowered.com/app/270741/Realm_of_the_Mad_God_Slime_Archer_Skin/?snr=1_7_7_230_150_278,Wild Shadow Studios,Action,,None,,,Realm of the Mad God: Slime Archer Skin,http://store.steampowered.com/app/270741/Realm_of_the_Mad_God_Slime_Archer_Skin/?snr=1_7_7_230_150_278,{}
http://store.steampowered.com/app/230070/The_Age_of_Decadence/?snr=1_7_7_230_150_278,Iron Tower Studio,Indie,Very Positive,55.99,"14 Oct, 2015",81,The Age of Decadence,http://store.steampowered.com/app/230070/The_Age_of_Decadence/?snr=1_7_7_230_150_278,{}
http://store.steampowered.com/app/759900/The_13th_Heir__Ragnarok_Chapter_2/?snr=1_7_7_230_150_277,Samuel James Swartout,Action,,None,"20 Dec, 2017",,The 13th Heir - Ragnarok Chapter 2,http://store.steampowered.com/app/759900/The_13th_Heir__Ragnarok_Chapter_2/?snr=1_7_7_230_150_277,{}
http://store.steampowered.com/app/750912/Tokyo_Xanadu_eX_SPom_Treat_Bundle/?snr=1_7_7_230_150_277,Nihon Falcom,RPG,,None,"8 Dec, 2017",,Tokyo Xanadu eX+: S-Pom Treat Bundle,http://store.steampowered.com/app/750912/Tokyo_Xanadu_eX_SPom_Treat_Bundle/?snr=1_7_7_230_150_277,{}
http://store.steampowered.com/app/760340/The_Black_Watchmen__Whitechapel/?snr=1_7_7_230_150_277,Alice & Smith,Adventure,,None,"15 Dec, 2017",,The Black Watchmen - Whitechapel,http://store.steampowered.com/app/760340/The_Black_Watchmen__Whitechapel/?snr=1_7_7_230_150_277,{}
http://store.steampowered.com/app/750911/Tokyo_Xanadu_eX_Item_Bundle/?snr=1_7_7_230_150_277,Nihon Falcom,RPG,,None,"8 Dec, 2017",,Tokyo Xanadu eX+: Item Bundle,http://store.steampowered.com/app/750911/Tokyo_Xanadu_eX_Item_Bundle/?snr=1_7_7_230_150_277,{}
