url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/316650/Fantasy_Grounds__CC_Classic_Monsters/?snr=1_7_7_230_150_48,"SmiteWorks USA, LLC",Indie,,37.99,"29 Jul, 2014",,Fantasy Grounds - C&C: Classic Monsters,http://store.steampowered.com/app/316650/Fantasy_Grounds__CC_Classic_Monsters/?snr=1_7_7_230_150_48,{}
http://store.steampowered.com/app/306530/Fantasy_Grounds__Savage_Worlds_Hellfrost_Players_Guide/?snr=1_7_7_230_150_48,"SmiteWorks USA, LLC",Indie,,37.99,"6 Jun, 2014",,Fantasy Grounds - Savage Worlds: Hellfrost Player's Guide,http://store.steampowered.com/app/306530/Fantasy_Grounds__Savage_Worlds_Hellfrost_Players_Guide/?snr=1_7_7_230_150_48,{}
http://store.steampowered.com/app/308030/Fantasy_Grounds__35EPFRPG_1_on_1_Adventure_2_The_Star_of_Olinder/?snr=1_7_7_230_150_48,"SmiteWorks USA, LLC",Indie,,16.59,"13 Jun, 2014",,Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #2 The Star of Olinder,http://store.steampowered.com/app/308030/Fantasy_Grounds__35EPFRPG_1_on_1_Adventure_2_The_Star_of_Olinder/?snr=1_7_7_230_150_48,{}
http://store.steampowered.com/app/313520/Fantasy_Grounds__PFRPG_The_Breaking_of_Forstor_Nagar/?snr=1_7_7_230_150_48,"SmiteWorks USA, LLC",Indie,,20.69,"8 Jul, 2014",,Fantasy Grounds - PFRPG The Breaking of Forstor Nagar,http://store.steampowered.com/app/313520/Fantasy_Grounds__PFRPG_The_Breaking_of_Forstor_Nagar/?snr=1_7_7_230_150_48,{}
http://store.steampowered.com/app/754880/Fantasy_Grounds__Pathfinder_RPG__Mummys_Mask__AP_4_Secrets_of_the_Sphinx_PFRPG/?snr=1_7_7_230_150_48,"SmiteWorks USA, LLC",Indie,,45.90,"6 Dec, 2017",,Fantasy Grounds - Pathfinder RPG - Mummy's Mask  AP 4: Secrets of the Sphinx (PFRPG),http://store.steampowered.com/app/754880/Fantasy_Grounds__Pathfinder_RPG__Mummys_Mask__AP_4_Secrets_of_the_Sphinx_PFRPG/?snr=1_7_7_230_150_48,{}
http://store.steampowered.com/app/708770/ARK_Aberration__Expansion_Pack/?snr=1_7_7_230_150_61,Studio Wildcard Instinct Games Efecto Studios Virtual Basement LLC Abstraction Games,Action,,None,"12 Dec, 2017",,ARK: Aberration - Expansion Pack,http://store.steampowered.com/app/708770/ARK_Aberration__Expansion_Pack/?snr=1_7_7_230_150_61,{}
http://store.steampowered.com/app/316490/Fantasy_Grounds__PFRPG_BASIC1__A_Learning_Time/?snr=1_7_7_230_150_48,"SmiteWorks USA, LLC",Indie,,12.39,"28 Jul, 2014",,Fantasy Grounds - PFRPG: BASIC1 - A Learning Time,http://store.steampowered.com/app/316490/Fantasy_Grounds__PFRPG_BASIC1__A_Learning_Time/?snr=1_7_7_230_150_48,{}
http://store.steampowered.com/app/727080/Fantasy_Grounds__DD_The_Tortle_Package/?snr=1_7_7_230_150_47,"SmiteWorks USA, LLC",Indie,,20.69,"5 Oct, 2017",,Fantasy Grounds - D&D The Tortle Package,http://store.steampowered.com/app/727080/Fantasy_Grounds__DD_The_Tortle_Package/?snr=1_7_7_230_150_47,{}
http://store.steampowered.com/app/301245/Fantasy_Grounds__4E_Lands_of_Darkness_2_Cesspools_of_Arnac/?snr=1_7_7_230_150_48,"SmiteWorks USA, LLC",Indie,,16.59,"12 May, 2014",,Fantasy Grounds - 4E: Lands of Darkness #2: Cesspools of Arnac,http://store.steampowered.com/app/301245/Fantasy_Grounds__4E_Lands_of_Darkness_2_Cesspools_of_Arnac/?snr=1_7_7_230_150_48,{}
http://store.steampowered.com/app/316651/Fantasy_Grounds__CC_Of_Gods_and_Monsters/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,37.99,"31 Jul, 2014",,Fantasy Grounds - C&C: Of Gods and Monsters,http://store.steampowered.com/app/316651/Fantasy_Grounds__CC_Of_Gods_and_Monsters/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/308010/Fantasy_Grounds__PFRPG_Curse_of_the_Sickled_Hand/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,18.59,"13 Jun, 2014",,Fantasy Grounds - PFRPG Curse of the Sickled Hand,http://store.steampowered.com/app/308010/Fantasy_Grounds__PFRPG_Curse_of_the_Sickled_Hand/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/314170/Fantasy_Grounds__PixelFigs_HalfOrcs_Token_and_Portrait_Pack/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,10.89,"15 Jul, 2014",,Fantasy Grounds - PixelFigs Half-Orcs Token and Portrait Pack,http://store.steampowered.com/app/314170/Fantasy_Grounds__PixelFigs_HalfOrcs_Token_and_Portrait_Pack/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/325044/Fantasy_Grounds__Sundered_Skies_Tokens/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,10.89,"23 Sep, 2014",,Fantasy Grounds - Sundered Skies Tokens,http://store.steampowered.com/app/325044/Fantasy_Grounds__Sundered_Skies_Tokens/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/332010/Fantasy_Grounds__CC_A3_The_Wicked_Cauldron/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,8.69,"4 Nov, 2014",,Fantasy Grounds - C&C: A3 The Wicked Cauldron,http://store.steampowered.com/app/332010/Fantasy_Grounds__CC_A3_The_Wicked_Cauldron/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/319880/Fantasy_Grounds__PFRPG_U1_Dark_Days_in_Stoneholme/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,12.39,"21 Aug, 2014",,Fantasy Grounds - PFRPG: U1: Dark Days in Stoneholme,http://store.steampowered.com/app/319880/Fantasy_Grounds__PFRPG_U1_Dark_Days_in_Stoneholme/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/332011/Fantasy_Grounds__CC_A4_Usurpers_of_the_Fell_Axe/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,8.69,"4 Nov, 2014",,Fantasy Grounds - C&C: A4 Usurpers of the Fell Axe,http://store.steampowered.com/app/332011/Fantasy_Grounds__CC_A4_Usurpers_of_the_Fell_Axe/?snr=1_7_7_230_150_49,{}
