url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/637733/Rocksmith_2014_Edition__Remastered__3_Doors_Down__Here_Without_You/?snr=1_7_7_230_150_334,Ubisoft - San Francisco,Casual,,5.99,"5 Sep, 2017",,Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Here Without You”,http://store.steampowered.com/app/637733/Rocksmith_2014_Edition__Remastered__3_Doors_Down__Here_Without_You/?snr=1_7_7_230_150_334,{}
http://store.steampowered.com/app/637700/Rocksmith_2014_Edition__Remastered__Spin_Doctors__Little_Miss_Cant_Be_Wrong/?snr=1_7_7_230_150_333,Ubisoft - San Francisco,Casual,,5.99,"18 Jul, 2017",,Rocksmith® 2014 Edition – Remastered – Spin Doctors - “Little Miss Can’t Be Wrong”,http://store.steampowered.com/app/637700/Rocksmith_2014_Edition__Remastered__Spin_Doctors__Little_Miss_Cant_Be_Wrong/?snr=1_7_7_230_150_333,{}
http://store.steampowered.com/app/590192/Rocksmith_2014_Edition__Remastered__Joe_Satriani__Surfing_with_the_Alien/?snr=1_7_7_230_150_336,Ubisoft - San Francisco,Casual,,5.99,"11 Apr, 2017",,Rocksmith® 2014 Edition – Remastered – Joe Satriani - “Surfing with the Alien”,http://store.steampowered.com/app/590192/Rocksmith_2014_Edition__Remastered__Joe_Satriani__Surfing_with_the_Alien/?snr=1_7_7_230_150_336,{}
http://store.steampowered.com/app/637719/Rocksmith_2014_Edition__Remastered__Muddy_Waters__Still_A_Fool/?snr=1_7_7_230_150_334,Ubisoft - San Francisco,Casual,,5.99,"15 Aug, 2017",,Rocksmith® 2014 Edition – Remastered – Muddy Waters - “Still A Fool”,http://store.steampowered.com/app/637719/Rocksmith_2014_Edition__Remastered__Muddy_Waters__Still_A_Fool/?snr=1_7_7_230_150_334,{}
http://store.steampowered.com/app/639265/Rival_Books_of_Aster__Grimoirum_Verum_Expansion_Pack/?snr=1_7_7_230_150_333,Stitch Media,Casual,,6.29,"20 Jun, 2017",,Rival Books of Aster - Grimoirum Verum Expansion Pack,http://store.steampowered.com/app/639265/Rival_Books_of_Aster__Grimoirum_Verum_Expansion_Pack/?snr=1_7_7_230_150_333,{}
http://store.steampowered.com/app/516890/Alchemic_Jousts/?snr=1_7_7_230_150_360,Lunatic Pixels,Action,8 user reviews,27.99,"16 Dec, 2016",,Alchemic Jousts,http://store.steampowered.com/app/516890/Alchemic_Jousts/?snr=1_7_7_230_150_360,{}
http://store.steampowered.com/app/206139/Rocksmith__My_Chemical_Romance__Welcome_to_the_Black_Parade/?snr=1_7_7_230_150_370,Ubisoft - San Francisco,Casual,,5.99,"16 Oct, 2012",,Rocksmith - My Chemical Romance - Welcome to the Black Parade,http://store.steampowered.com/app/206139/Rocksmith__My_Chemical_Romance__Welcome_to_the_Black_Parade/?snr=1_7_7_230_150_370,{}
http://store.steampowered.com/app/582072/FourChords_Guitar_Karaoke__Classic_Rock_Mix_3/?snr=1_7_7_230_150_339,Musopia,Casual,,10.49,"6 Apr, 2017",,FourChords Guitar Karaoke - Classic Rock Mix 3,http://store.steampowered.com/app/582072/FourChords_Guitar_Karaoke__Classic_Rock_Mix_3/?snr=1_7_7_230_150_339,{}
http://store.steampowered.com/app/590238/Rocksmith_2014_Edition__Remastered__Live__Selling_the_Drama/?snr=1_7_7_230_150_335,Ubisoft - San Francisco,Casual,,5.99,"13 Jun, 2017",,Rocksmith® 2014 Edition – Remastered – Live - “Selling the Drama”,http://store.steampowered.com/app/590238/Rocksmith_2014_Edition__Remastered__Live__Selling_the_Drama/?snr=1_7_7_230_150_335,{}
http://store.steampowered.com/app/401300/Impulse_Revolution_Demo/?snr=1_7_7_230_150_309,Mandlebar,Action,1 user reviews,None,"9 Sep, 2015",,Impulse Revolution Demo,http://store.steampowered.com/app/401300/Impulse_Revolution_Demo/?snr=1_7_7_230_150_309,{}
