url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/388477/Euro_Truck_Simulator_2__Schwarzmller_Trailer_Pack/?snr=1_7_7_230_150_91,SCS Software,Indie,Mostly Positive,6.29,"16 Sep, 2016",,Euro Truck Simulator 2 - Schwarzmüller Trailer Pack,http://store.steampowered.com/app/388477/Euro_Truck_Simulator_2__Schwarzmller_Trailer_Pack/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/app/326690/My_Lands_Highlander__Artifact_DLC_Pack/?snr=1_7_7_230_150_91,Gravvit Ltd Forbes  Consult Ltd,Casual,No user reviews,250.99,"3 Oct, 2014",,My Lands: Highlander - Artifact DLC Pack,http://store.steampowered.com/app/326690/My_Lands_Highlander__Artifact_DLC_Pack/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/app/293054/Watch_Dogs__Season_Pass/?snr=1_7_7_230_150_93,Ubisoft Montreal,Action,Mostly Positive,39.99,"26 May, 2014",,Watch_Dogs™ - Season Pass,http://store.steampowered.com/app/293054/Watch_Dogs__Season_Pass/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/agecheck/app/366843/?snr=1_7_7_230_150_94,Treyarch,Action,Mostly Positive,99.90,"6 Nov, 2015",,Call of Duty®: Black Ops III - Season Pass,http://store.steampowered.com/app/366843/,{}
http://store.steampowered.com/app/465480/100_Orange_Juice__Breaker_Pack/?snr=1_7_7_230_150_92,Orange_Juice,Indie,Positive,6.29,"7 Jun, 2016",,100% Orange Juice - Breaker Pack,http://store.steampowered.com/app/465480/100_Orange_Juice__Breaker_Pack/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/app/264805/Assassins_Creed_IV_Black_Flag__Guild_of_Rogues/?snr=1_7_7_230_150_93,Ubisoft Montreal,Action,Mostly Positive,5.99,"11 Feb, 2014",,Assassin’s Creed® IV Black Flag™ – Guild of Rogues,http://store.steampowered.com/app/264805/Assassins_Creed_IV_Black_Flag__Guild_of_Rogues/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/agecheck/app/2028062/?snr=1_7_7_230_150_95,Treyarch,Action,1 user reviews,89.99,Feb 2013,,Call of Duty®: Black Ops II Season Pass,http://store.steampowered.com/app/2028062/,{}
http://store.steampowered.com/app/385970/Baldurs_Gate_Siege_of_Dragonspear/?snr=1_7_7_230_150_94,Beamdog,RPG,Mostly Positive,36.99,"31 Mar, 2016",77,Baldur's Gate: Siege of Dragonspear,http://store.steampowered.com/app/385970/Baldurs_Gate_Siege_of_Dragonspear/?snr=1_7_7_230_150_94,{}
http://store.steampowered.com/app/259040/State_of_Decay__Breakdown/?snr=1_7_7_230_150_93,Undead Labs,Action,Mostly Positive,12.99,"29 Nov, 2013",,State of Decay - Breakdown,http://store.steampowered.com/app/259040/State_of_Decay__Breakdown/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/app/376850/GTA_Online_Shark_Cash_Cards/?snr=1_7_7_230_150_95,Rockstar North,Action,,None,"9 Jun, 2015",,GTA Online: Shark Cash Cards,http://store.steampowered.com/app/376850/GTA_Online_Shark_Cash_Cards/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/502310/Infinity_Wars__Designer_Deck_Bundle_1/?snr=1_7_7_230_150_95,Lightmare Studios,Free,,90.99,"19 Jul, 2016",,Infinity Wars - Designer Deck Bundle 1,http://store.steampowered.com/app/502310/Infinity_Wars__Designer_Deck_Bundle_1/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/592960/agecheck?snr=1_7_7_230_150_95,,,,None,,,,http://store.steampowered.com/app/375230/agecheck,{}
http://store.steampowered.com/app/424580/AION_FreetoPlay_Small_Starter_Pack/?snr=1_7_7_230_150_95,NCSOFT,Action,3 user reviews,10.49,"21 Nov, 2016",,AION Free-to-Play: Small Starter Pack,http://store.steampowered.com/app/424580/AION_FreetoPlay_Small_Starter_Pack/?snr=1_7_7_230_150_95,{}
